date,item_id,item_name,restaurant_id,restaurant_name,item_cost,calories,predicted_units_sold,predicted_revenue
2022-10-03,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.018,0.09
2022-10-03,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.776,4.36
2022-10-03,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-10-03,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.101,2.1
2022-10-03,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-10-03,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.06,0.26
2022-10-03,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-10-03,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.578,4.25
2022-10-03,38,Mutton Dinner,1,Bob's Diner,10.8,542,73.501,793.81
2022-10-03,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-10-03,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.36
2022-10-03,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-10-03,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,0.813,2.37
2022-10-03,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-10-03,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.867,4.77
2022-10-03,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,1.889,44.25
2022-10-03,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-10-03,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-10-03,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.017,0.2
2022-10-03,49,Awesome Smoothy,3,Sweet Shack,1.39,78,0.791,1.1
2022-10-03,50,Pike Lunch,5,Corner Cafe,26.37,653,0.027,0.71
2022-10-03,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.018,0.32
2022-10-03,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-10-03,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-10-03,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-10-03,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-10-03,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,16.083,462.39
2022-10-03,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-10-03,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.086,1.18
2022-10-03,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,27.497,642.61
2022-10-03,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.041,0.65
2022-10-03,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.095,1.76
2022-10-03,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.022,0.12
2022-10-03,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-10-03,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.141,2.27
2022-10-03,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-10-03,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-10-03,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,4.089,28.62
2022-10-03,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.895,7.78
2022-10-03,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.089,2.32
2022-10-03,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.029,0.47
2022-10-03,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.693,2.76
2022-10-03,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.1
2022-10-03,73,Milky Cake,1,Bob's Diner,5.16,596,4.814,24.84
2022-10-03,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.016,0.07
2022-10-03,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-10-03,76,Amazing pork lunch,1,Bob's Diner,17.93,679,39.833,714.21
2022-10-03,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-10-03,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.021,0.06
2022-10-03,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.069,0.26
2022-10-03,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.228,12.32
2022-10-03,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-10-03,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-10-03,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-10-03,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-10-03,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-10-03,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-10-03,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-10-03,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.052,0.84
2022-10-03,89,Awesome Soft Drink,6,Surfs Up,3.06,248,1.15,3.52
2022-10-03,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.066,8.22
2022-10-03,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.048,0.74
2022-10-03,92,Margarita,4,Fou Cher,3.23,418,0.023,0.08
2022-10-03,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.203,2.53
2022-10-03,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.134,0.77
2022-10-03,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.017,0.32
2022-10-03,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-10-03,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.126,3.6
2022-10-03,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-10-03,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-10-03,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.026,0.06
2022-10-04,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-10-04,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-10-04,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,1.995,58.28
2022-10-04,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,23.921,631.98
2022-10-04,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-10-04,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-10-04,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-10-04,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.028,0.71
2022-10-04,9,Orange Juice,1,Bob's Diner,3.91,135,58.613,229.18
2022-10-04,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-10-04,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.068,1.33
2022-10-04,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,2.916,14.2
2022-10-04,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,23.152,96.77
2022-10-04,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.062,0.24
2022-10-04,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.018,0.34
2022-10-04,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,0.0,0.0
2022-10-04,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-10-04,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.015,19.11
2022-10-04,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,182.535,527.53
2022-10-04,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-10-04,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,7.299,169.57
2022-10-04,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.016,0.31
2022-10-04,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.382,4.15
2022-10-04,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.743,5.87
2022-10-04,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.912,5.68
2022-10-04,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.198,1.49
2022-10-04,27,Steak Meal,6,Surfs Up,26.21,607,0.116,3.05
2022-10-04,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.017,0.26
2022-10-04,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.075,0.18
2022-10-04,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.032,0.16
2022-10-04,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.774,4.35
2022-10-04,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-10-04,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.044,0.92
2022-10-04,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-10-04,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.04,0.18
2022-10-04,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-10-04,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.575,4.23
2022-10-04,38,Mutton Dinner,1,Bob's Diner,10.8,542,81.392,879.03
2022-10-04,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-10-04,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.37
2022-10-04,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-10-04,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,0.684,1.99
2022-10-04,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-10-04,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.865,4.76
2022-10-04,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,1.889,44.25
2022-10-04,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-10-04,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-10-04,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.016,0.19
2022-10-04,49,Awesome Smoothy,3,Sweet Shack,1.39,78,1.196,1.66
2022-10-04,50,Pike Lunch,5,Corner Cafe,26.37,653,0.027,0.71
2022-10-04,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.018,0.32
2022-10-04,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-10-04,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-10-04,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-10-04,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-10-04,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,15.13,434.98
2022-10-04,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-10-04,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.081,1.11
2022-10-04,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,27.403,640.41
2022-10-04,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.039,0.61
2022-10-04,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.057,1.06
2022-10-04,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.016,0.09
2022-10-04,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-10-04,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.075,1.2
2022-10-04,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-10-04,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-10-04,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,4.253,29.77
2022-10-04,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.895,7.78
2022-10-04,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.09,2.35
2022-10-04,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.03,0.49
2022-10-04,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.375,1.49
2022-10-04,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.1
2022-10-04,73,Milky Cake,1,Bob's Diner,5.16,596,4.802,24.78
2022-10-04,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.016,0.07
2022-10-04,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-10-04,76,Amazing pork lunch,1,Bob's Diner,17.93,679,39.412,706.66
2022-10-04,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-10-04,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.016,0.05
2022-10-04,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.161,0.6
2022-10-04,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.175,9.43
2022-10-04,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-10-04,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-10-04,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-10-04,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-10-04,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-10-04,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-10-04,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-10-04,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.039,0.63
2022-10-04,89,Awesome Soft Drink,6,Surfs Up,3.06,248,1.356,4.15
2022-10-04,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.066,8.22
2022-10-04,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.038,0.59
2022-10-04,92,Margarita,4,Fou Cher,3.23,418,0.022,0.07
2022-10-04,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.4,4.98
2022-10-04,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.113,0.64
2022-10-04,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.017,0.32
2022-10-04,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-10-04,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.174,5.0
2022-10-04,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-10-04,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-10-04,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.016,0.04
2022-10-05,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-10-05,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-10-05,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.354,68.79
2022-10-05,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,25.764,680.68
2022-10-05,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-10-05,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-10-05,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-10-05,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.027,0.67
2022-10-05,9,Orange Juice,1,Bob's Diner,3.91,135,60.993,238.48
2022-10-05,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-10-05,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.185,3.6
2022-10-05,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,3.351,16.32
2022-10-05,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,29.88,124.9
2022-10-05,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.046,0.18
2022-10-05,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.018,0.34
2022-10-05,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,0.0,0.0
2022-10-05,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-10-05,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-10-05,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,188.771,545.55
2022-10-05,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-10-05,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,8.897,206.68
2022-10-05,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.016,0.31
2022-10-05,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.467,5.07
2022-10-05,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.763,6.03
2022-10-05,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-10-05,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.105,0.8
2022-10-05,27,Steak Meal,6,Surfs Up,26.21,607,0.097,2.55
2022-10-05,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.017,0.26
2022-10-05,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.09,0.22
2022-10-05,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.016,0.08
2022-10-05,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.808,4.54
2022-10-05,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-10-05,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.036,0.75
2022-10-05,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-10-05,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.032,0.14
2022-10-05,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-10-05,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.609,4.48
2022-10-05,38,Mutton Dinner,1,Bob's Diner,10.8,542,78.681,849.75
2022-10-05,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-10-05,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.37
2022-10-05,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-10-05,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,0.644,1.88
2022-10-05,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-10-05,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.889,4.89
2022-10-05,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,2.536,59.43
2022-10-05,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-10-05,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-10-05,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.026,0.31
2022-10-05,49,Awesome Smoothy,3,Sweet Shack,1.39,78,1.761,2.45
2022-10-05,50,Pike Lunch,5,Corner Cafe,26.37,653,0.027,0.72
2022-10-05,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.018,0.32
2022-10-05,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-10-05,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-10-05,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-10-05,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-10-05,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,17.089,491.31
2022-10-05,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-10-05,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.052,0.7
2022-10-05,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,36.035,842.14
2022-10-05,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.039,0.6
2022-10-05,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.045,0.83
2022-10-05,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.016,0.09
2022-10-05,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-10-05,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.086,1.38
2022-10-05,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-10-05,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-10-05,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,6.183,43.28
2022-10-05,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.929,8.08
2022-10-05,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.067,1.75
2022-10-05,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.03,0.49
2022-10-05,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.398,1.58
2022-10-05,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.1
2022-10-05,73,Milky Cake,1,Bob's Diner,5.16,596,6.647,34.3
2022-10-05,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.016,0.07
2022-10-05,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-10-05,76,Amazing pork lunch,1,Bob's Diner,17.93,679,43.987,788.69
2022-10-05,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-10-05,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.016,0.05
2022-10-05,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.053,0.2
2022-10-05,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.199,10.73
2022-10-05,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-10-05,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-10-05,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-10-05,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-10-05,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-10-05,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-10-05,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-10-05,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.057,0.91
2022-10-05,89,Awesome Soft Drink,6,Surfs Up,3.06,248,1.248,3.82
2022-10-05,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.1,8.48
2022-10-05,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.042,0.65
2022-10-05,92,Margarita,4,Fou Cher,3.23,418,0.022,0.07
2022-10-05,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.657,8.17
2022-10-05,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.072,0.41
2022-10-05,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.017,0.32
2022-10-05,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-10-05,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.243,6.96
2022-10-05,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-10-05,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.016,0.09
2022-10-05,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.016,0.04
2022-10-06,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-10-06,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-10-06,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.435,71.16
2022-10-06,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,36.126,954.44
2022-10-06,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-10-06,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-10-06,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-10-06,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.032,0.8
2022-10-06,9,Orange Juice,1,Bob's Diner,3.91,135,87.409,341.77
2022-10-06,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-10-06,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.067,1.3
2022-10-06,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,4.655,22.67
2022-10-06,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,39.722,166.04
2022-10-06,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.042,0.16
2022-10-06,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.018,0.34
2022-10-06,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,0.0,0.0
2022-10-06,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-10-06,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-10-06,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,263.385,761.18
2022-10-06,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-10-06,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,12.765,296.52
2022-10-06,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.025,0.47
2022-10-06,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.563,6.11
2022-10-06,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.764,6.04
2022-10-06,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-10-06,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.036,0.27
2022-10-06,27,Steak Meal,6,Surfs Up,26.21,607,0.085,2.23
2022-10-06,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.017,0.25
2022-10-06,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.097,0.24
